time_window,ID,degree_size,total_vart,log_ID_degree
0,70500434,15,210991,1.1760912590556813
0,70500483,30,910470,1.4771212547196624
0,70501275,19,4222227,1.2787536009528289
0,70501382,2,15766,0.3010299956639812
0,70501937,36,3901697,1.5563025007672873
0,70503016,16,1466463,1.2041199826559248
0,70503362,5,8116264,0.6989700043360189
0,70503453,29,402021,1.462397997898956
0,70800156,49,26911380,1.6901960800285136
0,70800727,9,147884,0.9542425094393249
0,70801436,7,42807,0.8450980400142568
0,70802269,1,27215,0.0
0,70803481,18,11701125,1.255272505103306
0,70803903,18,854236,1.255272505103306
0,70804109,16,751195,1.2041199826559248
0,70804315,8,177675,0.9030899869919435
0,70805304,5,8747,0.6989700043360189
0,70805668,15,3610217,1.1760912590556813
0,71200042,4,336125,0.6020599913279624
0,71200422,2,261558,0.3010299956639812
0,71200521,2,4261,0.3010299956639812
0,71200711,5,1001818,0.6989700043360189
0,71200760,1,136337,0.0
0,71201768,623,19807089,2.7944880466591697
0,71201792,4,91088,0.6020599913279624
0,71201867,310,4300171,2.4913616938342726
0,71202071,483,7250680,2.683947130751512
0,71202154,1,235440,0.0
0,71500276,13,984945,1.1139433523068367
0,71500383,8,573814,0.9030899869919435
0,71500490,25,946136,1.3979400086720377
0,71500763,11,14531064,1.041392685158225
0,71500839,5,119298,0.6989700043360189
0,71501803,11,2088679,1.041392685158225
0,71502124,22,48861,1.3424226808222062
0,71502231,1,18294,0.0
0,71502397,46,67510140,1.662757831681574
0,71502462,6,636750,0.7781512503836436
0,71502645,6,283102,0.7781512503836436
0,71800338,1,8589,0.0
0,71800791,4,81909,0.6020599913279624
0,71802375,4,277907,0.6020599913279624
0,71802672,2,66594,0.3010299956639812
0,71802698,11,84448,1.041392685158225
0,71802839,4,169691,0.6020599913279624
0,71804439,1,348098,0.0
0,71807077,18,65320,1.255272505103306
0,72198005,2,19174,0.3010299956639812
0,72200223,1,1257,0.0
0,72200280,9,477668,0.9542425094393249
0,72200355,2,131922,0.3010299956639812
0,72200454,222,3080296,2.346352974450639
0,72201072,189,1322914,2.2764618041732443
0,72201114,39,2280516,1.591064607026499
0,72201478,9,430007,0.9542425094393249
0,72201809,944,22575097,2.974971994298069
0,72202005,5,13800,0.6989700043360189
0,72202443,12,1227820,1.0791812460476249
0,72500077,4,119212,0.6020599913279624
0,72500663,4,8615,0.6020599913279624
0,72500911,111,139663,2.0453229787866576
0,72501844,11,486156,1.041392685158225
0,72503097,1,6746,0.0
0,72503865,9,10642,0.9542425094393249
0,72703549,17,838494,1.2304489213782739
0,72801376,1,90197,0.0
0,72801467,12,188069,1.0791812460476249
0,72803992,1,177022,0.0
0,73200396,88,1200624,1.9444826721501687
0,73200818,220,869616,2.342422680822206
0,73201097,1,536554,0.0
0,73201501,14,32442284,1.146128035678238
0,73404857,1,28416,0.0
0,73500605,4,171090,0.6020599913279624
0,73500613,1,1901,0.0
0,73500753,2,18710,0.3010299956639812
0,73501223,20,488298,1.3010299956639813
0,73501496,1,3448,0.0
0,73502841,1,701,0.0
0,73503914,1,82651,0.0
0,73622011,10,63522,1.0
0,73800799,41,42516,1.6127838567197355
0,73801979,1,8004,0.0
0,73802936,3,140042,0.47712125471966244
0,73803785,22,308390,1.3424226808222062
0,73804452,1,1769,0.0
0,73804973,9,64181,0.9542425094393249
0,75200055,3,12723,0.47712125471966244
0,75550731,20,2168791,1.3010299956639813
0,75650614,8,29273167,0.9030899869919435
0,75650739,5,8589749,0.6989700043360189
0,75650846,9,6977,0.9542425094393249
0,75750620,2,19918,0.3010299956639812
0,75750950,1,157327,0.0
0,75751107,3,99515,0.47712125471966244
0,75751230,14,338136,1.146128035678238
0,75751628,11,58171,1.041392685158225
0,75850438,5,20327,0.6989700043360189
0,75850529,7,137165,0.8450980400142568
0,76120021,112,7115911,2.0492180226701815
0,76220177,2,31177,0.3010299956639812
0,76350032,3,10214,0.47712125471966244
0,76413244,1,27746,0.0
0,76450212,1,2470,0.0
0,76450428,5,7933,0.6989700043360189
0,76550060,5,14047,0.6989700043360189
0,76640499,1,4722,0.0
0,76650076,29,7755,1.462397997898956
0,76650175,3,108706,0.47712125471966244
0,76650464,25,6993284,1.3979400086720377
0,76840677,5,709607,0.6989700043360189
0,76850023,19,258926,1.2787536009528289
0,76880079,3,134002,0.47712125471966244
0,76910082,6,747511,0.7781512503836436
0,76950112,1,2051,0.0
0,77020030,8,148081,0.9030899869919435
0,77020436,3,17749,0.47712125471966244
0,77212157,7,447382,0.8450980400142568
0,77242949,5,107152,0.6989700043360189
0,77250959,1,41043,0.0
0,77350502,3,15287,0.47712125471966244
0,85480069,12,3633205,1.0791812460476249
0,85480119,47,1567643,1.6720978579357175
0,85480176,12,401447,1.0791812460476249
0,85480291,7,95636,0.8450980400142568
0,85480796,33,102629282,1.5185139398778875
0,85550440,2,2024,0.3010299956639812
0,85550515,82,11982343,1.9138138523837167
0,85574531,1,2287,0.0
0,85580504,1,20595,0.0
0,85580983,2,43177,0.3010299956639812
0,85581494,8,2563948,0.9030899869919435
0,85650141,25,1267309,1.3979400086720377
0,85680783,1,205702,0.0
0,85680924,2,60415,0.3010299956639812
0,85681377,2,84839,0.3010299956639812
0,85681393,75,18821285,1.8750612633917
0,85720464,5,342020,0.6989700043360189
0,85750503,1,199892,0.0
0,85780252,4,2456223,0.6020599913279624
0,85780575,144,599499,2.1583624920952498
0,85780716,2,3432,0.3010299956639812
0,85780971,1,46701,0.0
0,85781144,3,7206,0.47712125471966244
0,85820249,10,597013,1.0
0,85880243,10,580603,1.0
0,85880946,12,720844,1.0791812460476249
0,85881464,34,205726,1.5314789170422551
0,85950178,49,1999156,1.6901960800285136
0,85980084,3,180156,0.47712125471966244
0,85980118,30,113964,1.4771212547196624
0,85980498,67,5287616,1.8260748027008264
0,86050135,5,59814,0.6989700043360189
0,86080298,6,31440,0.7781512503836436
0,86080413,2,297162,0.3010299956639812
0,86080595,15,55839,1.1760912590556813
0,86120243,19,1769035,1.2787536009528289
0,86150083,43,7811583,1.6334684555795866
0,86150208,29,7002919,1.462397997898956
0,86180015,57,3799712,1.7558748556724915
0,86280393,74,67180264,1.8692317197309762
0,86380110,21,1535190,1.3222192947339193
0,86380284,2,797476,0.3010299956639812
0,86480316,33,10496538,1.5185139398778875
0,86480431,3,97853,0.47712125471966244
0,86480779,2,141777,0.3010299956639812
0,86480886,2,28926,0.3010299956639812
0,86481033,18,2998340,1.255272505103306
0,86580016,7,21892,0.8450980400142568
0,86580164,10,820300,1.0
0,86650041,14,551460,1.146128035678238
0,86680253,3,152365,0.47712125471966244
0,86680311,23,5175664,1.3617278360175928
0,86680501,1,77531,0.0
0,86750163,1,7113,0.0
0,86780277,54,39518948,1.7323937598229686
0,86780863,19,1773250,1.2787536009528289
0,86890019,200,1473120,2.3010299956639813
0,86890035,2,36250,0.3010299956639812
0,86920105,3,30207,0.47712125471966244
0,86971488,16,39943,1.2041199826559248
0,86980265,6,560339,0.7781512503836436
0,86980885,14,258549,1.146128035678238
0,86980950,1,31692,0.0
0,87020152,2,10005,0.3010299956639812
0,87080552,13,109631,1.1139433523068367
0,87080669,2,5167,0.3010299956639812
0,87081139,5,69037,0.6989700043360189
0,87081238,56,10154209,1.7481880270062005
0,87081253,2,63514,0.3010299956639812
0,87150124,1,162445,0.0
0,87180469,15,2229892,1.1760912590556813
0,87220463,1,8385,0.0
0,87280061,18,5957245,1.255272505103306
0,87280210,1,2683,0.0
0,87280277,2,23405,0.3010299956639812
0,87280731,6,44245,0.7781512503836436
0,87280921,2,70431,0.3010299956639812
0,87281119,2,15967,0.3010299956639812
0,87320065,3,8841,0.47712125471966244
0,87371456,2,16249,0.3010299956639812
0,87380424,2,60979,0.3010299956639812
0,95420014,13,5623002,1.1139433523068367
0,95450102,1,92891,0.0
0,95450243,3,16516,0.47712125471966244
0,95450300,51,2310838,1.7075701760979363
0,95550174,5,57588,0.6989700043360189
0,95550307,28,2005546,1.4471580313422192
0,95550364,68,840311,1.8325089127062364
0,95550455,75,2373133,1.8750612633917
0,95550497,33,8945919,1.5185139398778875
0,95580429,512,3826661,2.709269960975831
0,95580676,42,38953,1.6232492903979006
0,95580791,3,53604,0.47712125471966244
0,95650081,34,265429,1.5314789170422551
0,95650255,17,180099,1.2304489213782739
0,95650297,11,1611968,1.041392685158225
0,95650321,17,1550774,1.2304489213782739
0,95650370,3,29327,0.47712125471966244
0,95650529,41,3084156,1.6127838567197355
0,95680468,548,3392179,2.738780558484369
0,95680724,9,189653,0.9542425094393249
0,95750063,5,43220,0.6989700043360189
0,95750097,11,159097,1.041392685158225
0,95750113,32,3458691,1.505149978319906
0,95750246,2,3749,0.3010299956639812
0,95750261,35,9954047,1.5440680443502757
0,95750287,5,212593,0.6989700043360189
0,95750303,28,2141728,1.4471580313422192
0,95750311,160,62994178,2.204119982655925
0,95750352,1,56559,0.0
0,95750444,3,65150,0.47712125471966244
0,95750501,53,7807086,1.7242758696007892
0,95750519,2,41648,0.3010299956639812
0,95750535,37,1081161,1.568201724066995
0,95751038,18,810955,1.255272505103306
0,95780128,10,205344,1.0
0,95781720,18,839695,1.255272505103306
0,95880704,49,2939735,1.6901960800285136
0,95880837,3,125652,0.47712125471966244
0,95976049,1,57869,0.0
0,95980611,4,9045,0.6020599913279624
0,95980702,58,167729,1.7634279935629373
0,96080387,5,88433,0.6989700043360189
0,96150198,10,208086,1.0
0,96180252,9,2181627,0.9542425094393249
0,96180591,59,451692,1.7708520116421442
0,96180864,4,95672,0.6020599913279624
0,96250154,14,374541,1.146128035678238
0,96280383,1,270306,0.0
0,96280482,3,21798,0.47712125471966244
0,96342126,9,72762,0.9542425094393249
0,96350111,8,3186910,0.9030899869919435
0,96380498,7,1077875,0.8450980400142568
0,96420138,13,249671,1.1139433523068367
0,96450176,1,109435,0.0
0,96580089,9,335091,0.9542425094393249
0,96580154,1,67078,0.0
0,96650213,24,5827841,1.380211241711606
0,96674080,5,107931,0.6989700043360189
0,96680434,4,31199,0.6020599913279624
0,96680640,36,1120698,1.5563025007672873
0,96773510,3,84762,0.47712125471966244
0,96780093,7,357917,0.8450980400142568
0,96780242,13,1088173,1.1139433523068367
0,96840905,1,8175,0.0
0,96880737,2,8234,0.3010299956639812
0,96880778,57,11996191,1.7558748556724915
0,96920095,11,46128,1.041392685158225
0,96950043,12,199705,1.0791812460476249
0,96950092,11,6211324,1.041392685158225
0,96950159,2,5904,0.3010299956639812
0,96950225,3,191291,0.47712125471966244
0,96950514,32,4940939,1.505149978319906
0,96980651,2,13526,0.3010299956639812
0,97020010,3,200511,0.47712125471966244
0,97050033,230,136448624,2.361727836017593
0,97050041,13,60389,1.1139433523068367
0,97080592,17,63903,1.2304489213782739
0,97080733,8,182336,0.9030899869919435
0,97120117,1,1354,0.0
0,97150205,8,207845,0.9030899869919435
0,97150320,2,541723,0.3010299956639812
0,97150387,9,382267,0.9542425094393249
0,97150429,2,117369,0.3010299956639812
0,97180145,12,2613174,1.0791812460476249
0,97180376,3,694311,0.47712125471966244
0,97180509,2,382007,0.3010299956639812
0,97180558,12,50720,1.0791812460476249
0,97250039,20,103309,1.3010299956639813
0,97250179,42,624460,1.6232492903979006
0,97250187,19,560991,1.2787536009528289
0,97250294,42,1850975,1.6232492903979006
0,97260038,3,3628,0.47712125471966244
0,97271035,3,142524,0.47712125471966244
0,97280358,3,14059,0.47712125471966244
0,97280648,17,1296414,1.2304489213782739
0,97350029,11,63779,1.041392685158225
0,97350292,9,330304,0.9542425094393249
0,97380257,1,10844,0.0
0,97450209,7,97121,0.8450980400142568
0,100600337,1,762,0.0
0,101003234,1,39858,0.0
0,101004273,3,25441,0.47712125471966244
0,102101508,1,1372,0.0
0,102603628,9,406379,0.9542425094393249
0,102703873,1,27843,0.0
0,103002218,6,211852,0.7781512503836436
0,103401121,3,2256,0.47712125471966244
0,103702817,1,1646,0.0
0,103904074,8,45929,0.9030899869919435
0,104400494,1,147089,0.0
0,105003560,1,21343,0.0
0,105100044,1,42672,0.0
0,105402549,1,323,0.0
0,105916647,1,23799,0.0
0,105921720,1,11159,0.0
0,105924401,2,8132,0.3010299956639812
0,106205594,3,50827,0.47712125471966244
0,106205891,1,3824,0.0
0,106207749,1,4913,0.0
0,106701949,1,91214,0.0
0,106702053,1,63824,0.0
0,107600421,1,3620,0.0
0,107602237,6,86940,0.7781512503836436
0,107602807,1,4471,0.0
0,107603474,1,9931,0.0
0,107606642,1,42823,0.0
0,107607368,1,2981,0.0
0,107700692,1,190802,0.0
0,107703175,1,29548,0.0
0,107803801,1,3224,0.0
0,108000050,1,56851,0.0
0,108003351,1,671,0.0
0,108006057,1,38414,0.0
0,108006289,1,3506,0.0
0,108901687,3,8734,0.47712125471966244
0,109502872,1,196463,0.0
0,109505727,5,125795,0.6989700043360189
0,109506410,1,8523,0.0
0,113116883,1,1844,0.0
0,131167173,1,1507,0.0
0,133107557,1,8537,0.0
0,135030948,1,355,0.0
0,140362716,2,26800,0.3010299956639812
0,146821111,24,812086,1.380211241711606
0,152000196,2,3964181,0.3010299956639812
0,152000287,4,130644,0.6020599913279624
0,152000394,5,1530842,0.6989700043360189
0,152390100,15,1280802,1.1760912590556813
0,155000243,22,80215,1.3424226808222062
0,160020012,41,20569404,1.6127838567197355
0,163896855,1,165,0.0
0,171904600,2,8529,0.3010299956639812
0,174406652,6,445033,0.7781512503836436
0,180025017,1,860,0.0
0,180036147,21,6411467,1.3222192947339193
0,180046021,133,61019,2.123851640967086
0,180046088,30,42983,1.4771212547196624
0,180046252,525,196987,2.720159303405957
0,180067019,65,403033,1.8129133566428555
0,180070039,188,133743,2.27415784926368
0,180089013,88,30224,1.9444826721501687
0,180092017,25,258510,1.3979400086720377
0,182996900,1,109067,0.0
0,183300284,3,110284,0.47712125471966244
0,183900000,1,915,0.0
0,185900370,5,18055,0.6989700043360189
0,187500020,1,41,0.0
0,193113834,80,26943,1.9030899869919435
0,193819125,12,189722,1.0791812460476249
0,194909636,2,1633,0.3010299956639812
0,196924377,1,38,0.0
0,197110679,5,23910,0.6989700043360189
0,202994596,12,231591,1.0791812460476249
0,204949200,6,7875,0.7781512503836436
0,214402117,1,1999034,0.0
0,216704627,1,1673,0.0
0,220443600,5,1341235,0.6989700043360189
0,232665000,3,6619,0.47712125471966244
0,240726000,3,16466,0.47712125471966244
0,242100410,1,48753,0.0
0,253976054,1,47410,0.0
0,257202192,33,783522,1.5185139398778875
0,260203260,1,409,0.0
0,263493223,3,9834,0.47712125471966244
0,266090000,12,38946,1.0791812460476249
0,283035269,1,547763,0.0
0,294000955,1,2,0.0
0,300007994,7,93306,0.8450980400142568
0,300008232,31,3870407,1.4913616938342726
0,300008778,2,933067,0.3010299956639812
0,300010378,3,3408,0.47712125471966244
0,300015930,6,57388,0.7781512503836436
0,300022217,1,72302,0.0
0,300030392,2,179566,0.3010299956639812
0,300030442,3,740909,0.47712125471966244
0,300030574,1,1474,0.0
0,300030616,32,6734865,1.505149978319906
0,300031325,2,7746,0.3010299956639812
0,300031523,13,97873,1.1139433523068367
0,300032380,45,1562920,1.6532125137753437
0,300038106,70,1018740,1.845098040014257
0,300045606,10,72447,1.0
0,300054061,1,17147,0.0
0,300054293,14,259868,1.146128035678238
0,300054319,10,93563,1.0
0,300056538,13,63102,1.1139433523068367
0,300068400,1,8799,0.0
0,300068640,41,464413,1.6127838567197355
0,300069051,21,646446,1.3222192947339193
0,300069671,1,7364,0.0
0,300069747,10,165308,1.0
0,300069952,27,251425,1.4313637641589874
0,300070356,4,8480,0.6020599913279624
0,300071115,13,401819,1.1139433523068367
0,300071412,6,254775,0.7781512503836436
0,300071818,2,33993,0.3010299956639812
0,300071990,14,166433,1.146128035678238
0,300072451,5,6006143,0.6989700043360189
0,300072683,315,823231,2.4983105537896004
0,300072832,1,59455,0.0
0,300083029,2,19309,0.3010299956639812
0,300088937,1,246967,0.0
0,300089273,40,196828,1.6020599913279625
0,300089539,5,323173,0.6989700043360189
0,300090446,2,7578,0.3010299956639812
0,300091675,2,130293,0.3010299956639812
0,300092111,6,5152716,0.7781512503836436
0,300092327,10,218674,1.0
0,300092350,1,283,0.0
0,300092491,4,102189,0.6020599913279624
0,300094562,14,187952,1.146128035678238
0,300094778,47,3204038,1.6720978579357175
0,300094794,5,37405,0.6989700043360189
0,300094927,3,12513,0.47712125471966244
0,300095544,12,1088524,1.0791812460476249
0,300095742,2,119294,0.3010299956639812
0,300096146,3,28782,0.47712125471966244
0,300108008,9,7740,0.9542425094393249
0,300108594,1,8789,0.0
0,300109253,17,97817,1.2304489213782739
0,300109311,2,210619,0.3010299956639812
0,300110657,1,2889,0.0
0,300115672,4,850,0.6020599913279624
0,300116035,3,52405,0.47712125471966244
0,300124633,34,7930882,1.5314789170422551
0,300137536,11,66328,1.041392685158225
0,300153368,1,10124,0.0
0,300153533,1,165582,0.0
0,300153681,2,5975,0.3010299956639812
0,300154036,5,2498,0.6989700043360189
0,300154135,3,81391,0.47712125471966244
0,300154275,1,2003,0.0
0,300154598,131,2836802,2.1172712956557644
0,300154739,2,187817,0.3010299956639812
0,300154903,1,11739,0.0
0,300155553,27,6332108,1.4313637641589874
0,300155561,12,4465614,1.0791812460476249
0,300155686,1,9833,0.0
0,300156189,25,242717,1.3979400086720377
0,300156270,1,563302,0.0
0,300157351,1,3049,0.0
0,300163896,5,2042737,0.6989700043360189
0,300165503,23,13308705,1.3617278360175928
0,300166121,17,476731,1.2304489213782739
0,300166238,4,592427,0.6020599913279624
0,300170883,2,11083,0.3010299956639812
0,300170909,9,367026,0.9542425094393249
0,300171329,6,123294,0.7781512503836436
0,300188232,37,952546,1.568201724066995
0,300188489,60,11178879,1.7781512503836436
0,300188745,20,545216,1.3010299956639813
0,300197266,4,157276,0.6020599913279624
0,300203932,130,684377,2.113943352306837
0,300203940,1,33218,0.0
0,300203965,29,789676,1.462397997898956
0,300204179,9,662328,0.9542425094393249
0,300209129,19,353756,1.2787536009528289
0,300209715,11,412851,1.041392685158225
0,300210036,1,1029,0.0
0,300210044,81,650925,1.9084850188786497
0,300210184,4,48067,0.6020599913279624
0,300210291,15,183798,1.1760912590556813
0,300210515,7,147343,0.8450980400142568
0,300218211,14,71937,1.146128035678238
0,300218468,43,7450822,1.6334684555795866
0,300219250,2,10913,0.3010299956639812
0,300219268,1,103,0.0
0,300219904,23,585009,1.3617278360175928
0,300220357,20,468109,1.3010299956639813
0,300220654,4,241998,0.6020599913279624
0,300220761,1,14410,0.0
0,300221017,420,20374478,2.6232492903979003
0,300228962,32,30135,1.505149978319906
0,300237773,1,1677,0.0
0,300237872,1,1573,0.0
0,300242039,5,625088,0.6989700043360189
0,300245958,1,4389,0.0
0,300246931,1,42827,0.0
0,300254455,12,300557,1.0791812460476249
0,300259140,3,94976,0.47712125471966244
0,300261070,21,2279650,1.3222192947339193
0,300264553,1,152,0.0
0,300267119,2,996,0.3010299956639812
0,300267291,4,39866,0.6020599913279624
0,300268448,4,320169,0.6020599913279624
0,300286333,2,67905,0.3010299956639812
0,300286408,1,1309,0.0
0,300286432,20,1243048,1.3010299956639813
0,300299146,5,12033,0.6989700043360189
0,300299765,24,18259188,1.380211241711606
0,300302502,1,44728,0.0
0,300315355,9,820283,0.9542425094393249
0,300315769,82,28127402,1.9138138523837167
0,300315892,1,7295,0.0
0,300316130,11,30482,1.041392685158225
0,300317120,1,30720,0.0
0,300318516,46,1820293,1.662757831681574
0,300325651,4,23486,0.6020599913279624
0,300325768,11,125719,1.041392685158225
0,300325917,43,191963,1.6334684555795866
0,300326162,43,5137872,1.6334684555795866
0,300326311,5,26540,0.6989700043360189
0,300326592,3,11205,0.47712125471966244
0,300333283,21,1324687,1.3222192947339193
0,300334596,12,276267,1.0791812460476249
0,300334703,44,3226241,1.6434526764861874
0,300334802,3,17547,0.47712125471966244
0,300344504,2,9364,0.3010299956639812
